,Serving,Win,Service,dir_srv,Surface,isAce,count
3299,Receiving,Loss,1st,Down the T,Clay,True,1
3300,Receiving,Loss,2nd,Body,Clay,False,1
3301,Receiving,Loss,1st,Wide,Clay,False,1
3302,Receiving,Loss,2nd,Body,Clay,False,1
3303,Receiving,Loss,1st,Down the T,Clay,False,1
3304,Receiving,Win,1st,Down the T,Clay,False,1
3305,Receiving,Loss,2nd,Down the T,Clay,False,1
3306,Receiving,Loss,1st,Down the T,Clay,True,1
3307,Receiving,Loss,1st,Wide,Clay,False,1
3308,Receiving,Loss,1st,Down the T,Clay,True,1
3309,Receiving,Loss,1st,Wide,Clay,False,1
3310,Receiving,Loss,2nd,Body,Clay,False,1
3311,Receiving,Win,2nd,Wide,Clay,False,1
3312,Receiving,Loss,2nd,Wide,Clay,False,1
3313,Receiving,Loss,1st,Down the T,Clay,False,1
3314,Receiving,Loss,1st,Down the T,Clay,False,1
3315,Receiving,Loss,2nd,Wide,Clay,False,1
3316,Receiving,Loss,1st,Down the T,Clay,False,1
3317,Receiving,Win,2nd,Wide,Clay,False,1
3318,Receiving,Loss,1st,Down the T,Clay,True,1
3319,Receiving,Loss,1st,Wide,Clay,False,1
3320,Receiving,Win,2nd,Body,Clay,False,1
3321,Receiving,Loss,1st,Body,Clay,False,1
3322,Receiving,Win,1st,Wide,Clay,False,1
3323,Receiving,Loss,2nd,Body,Clay,False,1
3324,Receiving,Win,1st,Down the T,Clay,False,1
3325,Receiving,Loss,1st,Body,Clay,False,1
3326,Receiving,Loss,1st,Down the T,Clay,False,1
3327,Receiving,Loss,1st,Wide,Clay,False,1
3328,Receiving,Loss,1st,Down the T,Clay,False,1
3329,Receiving,Win,1st,Wide,Clay,False,1
3330,Receiving,Loss,1st,Wide,Clay,False,1
3331,Receiving,Loss,1st,Down the T,Clay,False,1
3332,Receiving,Loss,1st,Wide,Clay,False,1
3333,Receiving,Win,1st,Wide,Clay,False,1
3334,Receiving,Loss,1st,Wide,Clay,False,1
3335,Receiving,Loss,1st,Wide,Clay,False,1
3336,Receiving,Win,2nd,Body,Clay,False,1
3337,Receiving,Loss,1st,Down the T,Clay,False,1
3338,Receiving,Loss,2nd,Wide,Clay,False,1
3339,Receiving,Loss,2nd,Body,Clay,False,1
3340,Receiving,Loss,1st,Wide,Clay,False,1
3341,Receiving,Win,1st,Body,Clay,False,1
3342,Receiving,Loss,2nd,Body,Clay,False,1
3343,Receiving,Loss,1st,Down the T,Clay,False,1
3344,Receiving,Win,2nd,Down the T,Clay,False,1
3345,Receiving,Loss,1st,Down the T,Clay,False,1
3346,Receiving,Win,2nd,Down the T,Clay,False,1
3347,Receiving,Win,1st,Wide,Clay,False,1
3348,Receiving,Loss,1st,Wide,Clay,False,1
3349,Receiving,Win,2nd,Body,Clay,False,1
3350,Receiving,Win,1st,Down the T,Clay,False,1
3351,Receiving,Loss,1st,Down the T,Clay,True,1
3352,Receiving,Loss,2nd,Body,Clay,False,1
3353,Receiving,Loss,1st,Wide,Clay,False,1
3354,Receiving,Loss,1st,Down the T,Clay,False,1
3355,Receiving,Loss,1st,Down the T,Clay,False,1
3356,Receiving,Loss,1st,Wide,Clay,False,1
3357,Receiving,Loss,1st,Wide,Clay,False,1
3358,Receiving,Loss,1st,Down the T,Clay,False,1
3359,Receiving,Win,2nd,Wide,Clay,False,1
3360,Receiving,Loss,1st,Wide,Clay,False,1
3361,Receiving,Win,2nd,Body,Clay,False,1
3362,Receiving,Loss,2nd,Down the T,Clay,False,1
3364,Receiving,Win,1st,Wide,Clay,False,1
3365,Receiving,Loss,1st,Down the T,Clay,True,1
3366,Receiving,Win,1st,Down the T,Clay,False,1
3367,Receiving,Loss,1st,Wide,Clay,False,1
3368,Receiving,Loss,1st,Down the T,Clay,False,1
3369,Receiving,Win,2nd,Down the T,Clay,False,1
3370,Receiving,Loss,1st,Down the T,Clay,False,1
3371,Receiving,Win,2nd,Down the T,Clay,False,1
3372,Receiving,Win,1st,Down the T,Clay,False,1
3373,Receiving,Loss,2nd,Down the T,Clay,False,1
3374,Receiving,Loss,1st,Wide,Clay,True,1
3375,Receiving,Loss,1st,Wide,Clay,False,1
3376,Receiving,Win,1st,Wide,Clay,False,1
3377,Receiving,Loss,1st,Wide,Clay,False,1
3378,Receiving,Loss,1st,Down the T,Clay,False,1
3379,Receiving,Loss,2nd,Body,Clay,False,1
3380,Receiving,Loss,1st,Wide,Clay,False,1
3382,Receiving,Win,2nd,Body,Clay,False,1
3383,Receiving,Loss,2nd,Wide,Clay,False,1
3384,Serving,Win,1st,Down the T,Clay,False,1
3385,Serving,Win,1st,Down the T,Clay,False,1
3386,Serving,Loss,2nd,Wide,Clay,False,1
3387,Serving,Win,1st,Wide,Clay,False,1
3388,Serving,Loss,2nd,Body,Clay,False,1
3389,Serving,Win,1st,Down the T,Clay,False,1
3390,Receiving,Win,1st,Body,Clay,False,1
3391,Receiving,Loss,2nd,Wide,Clay,False,1
3392,Receiving,Loss,1st,Wide,Clay,False,1
3393,Receiving,Win,1st,Wide,Clay,False,1
3394,Receiving,Loss,1st,Wide,Clay,False,1
3395,Receiving,Win,2nd,Body,Clay,False,1
3396,Receiving,Loss,1st,Down the T,Clay,False,1
3397,Receiving,Loss,1st,Wide,Clay,False,1
3398,Serving,Loss,1st,Down the T,Clay,False,1
3399,Serving,Loss,2nd,Down the T,Clay,False,1
3400,Serving,Win,1st,Wide,Clay,True,1
3401,Serving,Loss,2nd,Body,Clay,False,1
3402,Serving,Win,1st,Wide,Clay,False,1
3403,Serving,Win,1st,Wide,Clay,False,1
3404,Serving,Win,1st,Wide,Clay,False,1
3405,Serving,Win,2nd,Body,Clay,False,1
3406,Receiving,Loss,1st,Down the T,Clay,False,1
3407,Receiving,Loss,2nd,Body,Clay,False,1
3408,Receiving,Loss,2nd,Body,Clay,False,1
3409,Receiving,Win,2nd,Body,Clay,False,1
3410,Receiving,Loss,1st,Down the T,Clay,False,1
3411,Serving,Win,1st,Wide,Clay,False,1
3412,Serving,Loss,1st,Down the T,Clay,False,1
3413,Serving,Win,1st,Wide,Clay,False,1
3414,Serving,Loss,1st,Wide,Clay,False,1
3415,Serving,Win,1st,Down the T,Clay,False,1
3416,Serving,Loss,2nd,Down the T,Clay,False,1
3417,Serving,Win,2nd,Wide,Clay,False,1
3418,Serving,Loss,2nd,Body,Clay,False,1
3419,Serving,Loss,2nd,Body,Clay,False,1
3420,Serving,Win,1st,Down the T,Clay,False,1
3421,Serving,Win,1st,Down the T,Clay,True,1
3422,Serving,Win,2nd,Body,Clay,False,1
3423,Receiving,Win,1st,Body,Clay,False,1
3424,Receiving,Loss,2nd,Wide,Clay,False,1
3425,Receiving,Win,1st,Wide,Clay,False,1
3426,Receiving,Win,2nd,Body,Clay,False,1
3427,Receiving,Win,1st,Down the T,Clay,False,1
3428,Serving,Win,1st,Wide,Clay,False,1
3429,Serving,Loss,1st,Wide,Clay,False,1
3430,Serving,Win,2nd,Wide,Clay,False,1
3431,Serving,Loss,1st,Body,Clay,False,1
3432,Serving,Win,1st,Down the T,Clay,False,1
3433,Serving,Loss,1st,Down the T,Clay,False,1
3434,Serving,Win,2nd,Down the T,Clay,False,1
3435,Serving,Win,1st,Down the T,Clay,False,1
3436,Receiving,Loss,1st,Down the T,Clay,False,1
3437,Receiving,Win,2nd,Body,Clay,False,1
3438,Receiving,Loss,1st,Body,Clay,False,1
3439,Receiving,Loss,1st,Body,Clay,False,1
3440,Receiving,Loss,1st,Wide,Clay,False,1
3441,Serving,Loss,2nd,Body,Clay,False,1
3442,Serving,Win,1st,Wide,Clay,False,1
3443,Serving,Win,1st,Wide,Clay,False,1
3444,Serving,Win,1st,Down the T,Clay,False,1
3445,Serving,Win,2nd,Body,Clay,False,1
3446,Receiving,Loss,2nd,Body,Clay,False,1
3447,Receiving,Loss,1st,Wide,Clay,False,1
3448,Receiving,Loss,1st,Down the T,Clay,False,1
3449,Receiving,Win,2nd,Wide,Clay,False,1
3450,Receiving,Loss,1st,Down the T,Clay,False,1
3451,Serving,Win,2nd,Body,Clay,False,1
3452,Serving,Loss,1st,Down the T,Clay,False,1
3453,Serving,Win,1st,Wide,Clay,False,1
3454,Serving,Loss,1st,Down the T,Clay,False,1
3455,Serving,Win,2nd,Body,Clay,False,1
3456,Serving,Win,2nd,Body,Clay,False,1
3457,Receiving,Win,1st,Down the T,Clay,False,1
3458,Receiving,Win,1st,Down the T,Clay,False,1
3459,Receiving,Win,1st,Down the T,Clay,False,1
3460,Receiving,Win,1st,Body,Clay,False,1
3461,Serving,Loss,2nd,Down the T,Clay,False,1
3462,Serving,Loss,2nd,Down the T,Clay,False,1
3463,Serving,Win,1st,Down the T,Clay,False,1
3464,Serving,Win,2nd,Down the T,Clay,False,1
3465,Serving,Win,2nd,Down the T,Clay,False,1
3466,Serving,Loss,2nd,Wide,Clay,False,1
3467,Serving,Win,2nd,Wide,Clay,False,1
3468,Serving,Win,1st,Down the T,Clay,False,1
3469,Receiving,Loss,1st,Wide,Clay,False,1
3470,Receiving,Loss,2nd,Down the T,Clay,False,1
3471,Receiving,Win,1st,Down the T,Clay,False,1
3472,Receiving,Loss,1st,Body,Clay,False,1
3473,Receiving,Win,2nd,Down the T,Clay,False,1
3474,Receiving,Loss,1st,Down the T,Clay,False,1
3475,Serving,Loss,1st,Wide,Clay,False,1
3476,Serving,Win,1st,Wide,Clay,False,1
3477,Serving,Win,1st,Wide,Clay,False,1
3478,Serving,Win,2nd,Body,Clay,False,1
3479,Serving,Win,1st,Down the T,Clay,False,1
3480,Receiving,Win,2nd,Body,Clay,False,1
3481,Receiving,Loss,1st,Down the T,Clay,False,1
3482,Receiving,Win,2nd,Down the T,Clay,False,1
3483,Receiving,Win,2nd,Wide,Clay,False,1
3484,Receiving,Win,1st,Down the T,Clay,False,1
3485,Serving,Win,1st,Wide,Clay,False,1
3486,Serving,Loss,1st,Down the T,Clay,False,1
3487,Serving,Loss,1st,Wide,Clay,False,1
3488,Serving,Win,2nd,Wide,Clay,False,1
3489,Serving,Loss,1st,Down the T,Clay,False,1
3490,Serving,Win,1st,Down the T,Clay,False,1
3491,Serving,Loss,1st,Down the T,Clay,False,1
3492,Serving,Win,1st,Down the T,Clay,False,1
3493,Serving,Win,1st,Down the T,Clay,False,1
3494,Serving,Win,1st,Wide,Clay,False,1
3495,Receiving,Win,1st,Wide,Clay,False,1
3496,Receiving,Loss,1st,Wide,Clay,False,1
3497,Receiving,Loss,1st,Wide,Clay,True,1
3498,Receiving,Win,1st,Down the T,Clay,False,1
3499,Receiving,Loss,2nd,Body,Clay,False,1
3500,Receiving,Loss,1st,Down the T,Clay,False,1
3501,Receiving,Loss,2nd,Down the T,Clay,False,1
3502,Receiving,Loss,1st,Wide,Clay,False,1
3503,Receiving,Loss,1st,Down the T,Clay,True,1
3504,Receiving,Loss,1st,Down the T,Clay,False,1
3505,Receiving,Loss,1st,Down the T,Clay,False,1
3506,Receiving,Loss,1st,Down the T,Clay,False,1
3507,Receiving,Loss,2nd,Body,Clay,False,1
3508,Receiving,Win,1st,Wide,Clay,False,1
3509,Receiving,Win,2nd,Down the T,Clay,False,1
3510,Receiving,Loss,2nd,Body,Clay,False,1
3511,Receiving,Loss,2nd,Down the T,Clay,False,1
3512,Receiving,Win,2nd,Wide,Clay,False,1
3513,Receiving,Loss,1st,Wide,Clay,False,1
3514,Receiving,Win,1st,Down the T,Clay,False,1
3515,Receiving,Win,2nd,Down the T,Clay,False,1
3516,Receiving,Loss,2nd,Wide,Clay,False,1
3517,Receiving,Loss,1st,Down the T,Clay,True,1
3518,Receiving,Win,2nd,Body,Clay,False,1
3519,Receiving,Loss,2nd,Down the T,Clay,False,1
3521,Receiving,Win,1st,Down the T,Clay,False,1
3522,Receiving,Win,2nd,Body,Clay,False,1
3523,Receiving,Win,2nd,Down the T,Clay,False,1
3524,Receiving,Win,1st,Wide,Clay,False,1
3525,Receiving,Loss,1st,Wide,Clay,False,1
3526,Receiving,Loss,2nd,Body,Clay,False,1
3527,Receiving,Loss,2nd,Body,Clay,False,1
3528,Receiving,Loss,1st,Wide,Clay,False,1
3529,Receiving,Loss,1st,Down the T,Clay,False,1
3530,Receiving,Loss,1st,Down the T,Clay,False,1
3531,Receiving,Win,1st,Wide,Clay,False,1
3532,Receiving,Win,2nd,Wide,Clay,False,1
3533,Receiving,Win,1st,Down the T,Clay,False,1
3534,Receiving,Loss,1st,Down the T,Clay,False,1
3535,Receiving,Win,2nd,Down the T,Clay,False,1
3536,Receiving,Loss,1st,Down the T,Clay,True,1
3537,Receiving,Loss,2nd,Down the T,Clay,False,1
3538,Receiving,Win,1st,Down the T,Clay,False,1
3539,Receiving,Win,2nd,Down the T,Clay,False,1
3540,Receiving,Win,2nd,Down the T,Clay,False,1
3541,Receiving,Win,1st,Wide,Clay,False,1
3542,Receiving,Loss,2nd,Body,Clay,False,1
3543,Receiving,Loss,2nd,Body,Clay,False,1
3544,Receiving,Loss,2nd,Body,Clay,False,1
3545,Receiving,Win,2nd,Body,Clay,False,1
3546,Receiving,Loss,1st,Down the T,Clay,False,1
3548,Receiving,Win,1st,Wide,Clay,False,1
3549,Receiving,Loss,1st,Wide,Clay,False,1
3550,Receiving,Loss,1st,Wide,Clay,False,1
3551,Receiving,Loss,1st,Wide,Clay,False,1
3552,Receiving,Loss,1st,Down the T,Clay,False,1
3553,Receiving,Win,2nd,Down the T,Clay,False,1
3554,Receiving,Win,2nd,Body,Clay,False,1
3555,Receiving,Win,2nd,Down the T,Clay,False,1
3556,Receiving,Win,1st,Down the T,Clay,False,1
3557,Receiving,Win,1st,Wide,Clay,False,1
3558,Receiving,Loss,1st,Wide,Clay,False,1
3559,Receiving,Win,1st,Wide,Clay,False,1
3560,Receiving,Loss,2nd,Body,Clay,False,1
3561,Receiving,Win,2nd,Body,Clay,False,1
3562,Receiving,Win,1st,Body,Clay,False,1
3563,Receiving,Loss,2nd,Down the T,Clay,False,1
3564,Receiving,Loss,1st,Down the T,Clay,False,1
3565,Receiving,Loss,2nd,Down the T,Clay,False,1
3566,Receiving,Win,2nd,Down the T,Clay,False,1
3567,Receiving,Loss,1st,Wide,Clay,False,1
3568,Receiving,Win,2nd,Wide,Clay,False,1
3569,Receiving,Loss,2nd,Down the T,Clay,False,1
3570,Receiving,Loss,1st,Down the T,Clay,False,1
3571,Receiving,Loss,2nd,Body,Clay,False,1
3572,Receiving,Loss,2nd,Down the T,Clay,False,1
3573,Receiving,Win,1st,Down the T,Clay,False,1
3574,Receiving,Loss,1st,Wide,Clay,False,1
3575,Receiving,Loss,1st,Down the T,Clay,False,1
3576,Receiving,Loss,1st,Down the T,Clay,False,1
3577,Receiving,Loss,1st,Wide,Clay,True,1
3578,Receiving,Loss,1st,Wide,Clay,False,1
3579,Receiving,Win,2nd,Body,Clay,False,1
3580,Receiving,Loss,1st,Down the T,Clay,False,1
3581,Receiving,Loss,1st,Down the T,Clay,True,1
3582,Receiving,Loss,1st,Down the T,Clay,False,1
3583,Receiving,Loss,1st,Wide,Clay,False,1
3584,Receiving,Loss,1st,Down the T,Clay,False,1
3585,Receiving,Loss,2nd,Down the T,Clay,False,1
3586,Receiving,Loss,1st,Wide,Clay,False,1
3587,Receiving,Loss,1st,Wide,Clay,True,1
3588,Receiving,Win,1st,Down the T,Clay,False,1
3589,Receiving,Loss,1st,Down the T,Clay,True,1
3590,Receiving,Loss,1st,Body,Clay,False,1
3591,Receiving,Win,2nd,Down the T,Clay,False,1
3592,Receiving,Win,1st,Wide,Clay,False,1
3593,Receiving,Loss,2nd,Wide,Clay,False,1
3594,Receiving,Loss,1st,Down the T,Clay,False,1
3595,Receiving,Win,1st,Wide,Clay,False,1
3596,Receiving,Loss,1st,Wide,Clay,True,1
3597,Receiving,Loss,1st,Wide,Clay,False,1
3598,Receiving,Loss,1st,Down the T,Clay,False,1
3599,Receiving,Win,2nd,Down the T,Clay,False,1
3600,Receiving,Win,1st,Wide,Clay,False,1
3601,Receiving,Loss,1st,Down the T,Clay,True,1
3602,Receiving,Win,1st,Down the T,Clay,False,1
3603,Receiving,Loss,1st,Body,Clay,False,1
3604,Receiving,Win,2nd,Wide,Clay,False,1
3605,Receiving,Loss,1st,Down the T,Clay,False,1
3606,Receiving,Win,2nd,Body,Clay,False,1
3607,Receiving,Win,2nd,Body,Clay,False,1
3608,Receiving,Loss,1st,Down the T,Clay,False,1
3609,Receiving,Win,1st,Wide,Clay,False,1
3611,Receiving,Loss,1st,Down the T,Clay,False,1
3612,Receiving,Loss,1st,Wide,Clay,False,1
3613,Receiving,Win,2nd,Down the T,Clay,False,1
3614,Receiving,Win,2nd,Down the T,Clay,False,1
3615,Receiving,Loss,1st,Wide,Clay,False,1
3616,Receiving,Loss,2nd,Down the T,Clay,False,1
3617,Receiving,Win,1st,Wide,Clay,False,1
3618,Receiving,Loss,1st,Wide,Clay,False,1
3619,Receiving,Loss,1st,Down the T,Clay,False,1
3620,Receiving,Loss,1st,Down the T,Clay,False,1
3621,Receiving,Loss,1st,Wide,Clay,False,1
3622,Receiving,Win,2nd,Body,Clay,False,1
3624,Receiving,Loss,1st,Down the T,Clay,False,1
3625,Receiving,Win,1st,Down the T,Clay,False,1
3626,Receiving,Loss,1st,Down the T,Clay,False,1
3628,Receiving,Loss,2nd,Wide,Clay,False,1
3629,Receiving,Win,2nd,Down the T,Clay,False,1
3630,Receiving,Loss,1st,Wide,Clay,False,1
3631,Receiving,Loss,1st,Wide,Clay,False,1
3632,Receiving,Loss,2nd,Wide,Clay,False,1
3633,Receiving,Loss,1st,Down the T,Clay,False,1
3634,Receiving,Win,1st,Wide,Clay,False,1
3635,Receiving,Win,1st,Body,Clay,False,1
3636,Receiving,Win,2nd,Body,Clay,False,1
3637,Receiving,Loss,2nd,Down the T,Clay,False,1
3638,Receiving,Loss,2nd,Body,Clay,False,1
3639,Receiving,Win,2nd,Down the T,Clay,False,1
3640,Receiving,Win,2nd,Body,Clay,False,1
3641,Receiving,Loss,2nd,Down the T,Clay,False,1
3642,Receiving,Loss,1st,Down the T,Clay,False,1
3643,Receiving,Win,1st,Down the T,Clay,False,1
3644,Receiving,Win,2nd,Body,Clay,False,1
3645,Receiving,Loss,2nd,Wide,Clay,False,1
3646,Receiving,Win,2nd,Down the T,Clay,False,1
3647,Receiving,Win,2nd,Wide,Clay,False,1
3648,Receiving,Loss,1st,Wide,Clay,False,1
3649,Receiving,Loss,2nd,Wide,Clay,False,1
3650,Receiving,Loss,1st,Down the T,Clay,False,1
3651,Receiving,Loss,2nd,Wide,Clay,False,1
3652,Receiving,Loss,2nd,Down the T,Clay,False,1
3653,Receiving,Win,1st,Wide,Clay,False,1
3654,Receiving,Win,2nd,Down the T,Clay,False,1
3655,Receiving,Loss,1st,Wide,Clay,True,1
3656,Receiving,Win,1st,Wide,Clay,False,1
3657,Receiving,Win,1st,Wide,Clay,False,1
3658,Receiving,Win,2nd,Down the T,Clay,False,1
3659,Receiving,Loss,1st,Down the T,Clay,False,1
3660,Receiving,Loss,2nd,Down the T,Clay,False,1
3661,Receiving,Loss,2nd,Wide,Clay,False,1
3662,Receiving,Loss,1st,Down the T,Clay,False,1
3663,Receiving,Win,2nd,Down the T,Clay,False,1
3664,Receiving,Loss,1st,Wide,Clay,False,1
3665,Receiving,Win,1st,Down the T,Clay,False,1
3666,Receiving,Win,1st,Down the T,Clay,False,1
3667,Receiving,Loss,2nd,Wide,Clay,True,1
3668,Receiving,Win,2nd,Body,Clay,False,1
3669,Receiving,Loss,1st,Wide,Clay,False,1
3670,Receiving,Win,1st,Down the T,Clay,False,1
3671,Receiving,Win,2nd,Down the T,Clay,False,1
3672,Receiving,Loss,1st,Wide,Clay,False,1
3673,Receiving,Loss,1st,Down the T,Clay,False,1
3674,Receiving,Loss,2nd,Wide,Clay,False,1
3675,Receiving,Win,1st,Wide,Clay,False,1
3676,Receiving,Loss,1st,Wide,Clay,False,1
3677,Receiving,Win,1st,Wide,Clay,False,1
3678,Receiving,Win,2nd,Down the T,Clay,False,1
3679,Receiving,Loss,1st,Wide,Clay,False,1
3680,Receiving,Loss,1st,Wide,Clay,False,1
3681,Receiving,Win,1st,Down the T,Clay,False,1
3682,Receiving,Win,1st,Down the T,Clay,False,1
3683,Serving,Win,1st,Down the T,Clay,False,1
3684,Serving,Loss,1st,Down the T,Clay,False,1
3685,Serving,Win,1st,Wide,Clay,False,1
3686,Serving,Win,2nd,Down the T,Clay,False,1
3687,Serving,Loss,2nd,Body,Clay,False,1
3688,Serving,Loss,2nd,Wide,Clay,False,1
3689,Serving,Loss,2nd,Body,Clay,False,1
3690,Serving,Win,1st,Wide,Clay,False,1
3691,Serving,Loss,1st,Wide,Clay,False,1
3692,Serving,Win,2nd,Body,Clay,False,1
3693,Serving,Win,1st,Down the T,Clay,False,1
3694,Serving,Win,2nd,Down the T,Clay,False,1
3696,Receiving,Loss,1st,Body,Clay,False,1
3697,Receiving,Loss,1st,Body,Clay,False,1
3698,Receiving,Loss,1st,Down the T,Clay,False,1
3699,Serving,Win,1st,Wide,Clay,False,1
3700,Serving,Loss,1st,Down the T,Clay,False,1
3701,Serving,Loss,2nd,Down the T,Clay,False,1
3702,Serving,Loss,1st,Wide,Clay,False,1
3703,Serving,Loss,2nd,Body,Clay,False,1
3704,Receiving,Loss,1st,Body,Clay,False,1
3705,Receiving,Loss,2nd,Body,Clay,False,1
3706,Receiving,Loss,1st,Wide,Clay,False,1
3707,Receiving,Win,2nd,Body,Clay,False,1
3708,Receiving,Loss,1st,Wide,Clay,False,1
3709,Serving,Loss,1st,Body,Clay,False,1
3710,Serving,Loss,1st,Wide,Clay,False,1
3711,Serving,Win,1st,Down the T,Clay,False,1
3712,Serving,Win,1st,Wide,Clay,False,1
3713,Serving,Win,2nd,Down the T,Clay,False,1
3714,Serving,Loss,1st,Wide,Clay,False,1
3715,Serving,Loss,1st,Down the T,Clay,False,1
3716,Serving,Loss,1st,Down the T,Clay,False,1
3717,Receiving,Win,1st,Body,Clay,False,1
3718,Receiving,Win,2nd,Wide,Clay,False,1
3719,Receiving,Loss,1st,Wide,Clay,False,1
3720,Receiving,Win,1st,Wide,Clay,False,1
3721,Receiving,Win,1st,Wide,Clay,False,1
3722,Serving,Win,1st,Body,Clay,False,1
3723,Serving,Win,1st,Wide,Clay,False,1
3724,Serving,Loss,1st,Body,Clay,False,1
3725,Serving,Loss,1st,Down the T,Clay,False,1
3726,Serving,Win,2nd,Wide,Clay,False,1
3727,Serving,Loss,2nd,Wide,Clay,False,1
3728,Serving,Win,1st,Down the T,Clay,False,1
3729,Serving,Win,1st,Down the T,Clay,False,1
3730,Receiving,Loss,1st,Body,Clay,False,1
3731,Receiving,Loss,1st,Body,Clay,False,1
3732,Receiving,Win,1st,Wide,Clay,False,1
3733,Receiving,Win,2nd,Body,Clay,False,1
3734,Receiving,Loss,2nd,Body,Clay,False,1
3735,Receiving,Loss,2nd,Body,Clay,False,1
3736,Serving,Win,1st,Body,Clay,False,1
3737,Serving,Loss,1st,Down the T,Clay,False,1
3738,Serving,Loss,2nd,Wide,Clay,False,1
3739,Serving,Win,1st,Down the T,Clay,False,1
3740,Serving,Loss,2nd,Body,Clay,False,1
3741,Serving,Loss,1st,Down the T,Clay,False,1
3742,Receiving,Win,2nd,Body,Clay,False,1
3743,Receiving,Loss,1st,Body,Clay,False,1
3744,Receiving,Loss,1st,Body,Clay,False,1
3745,Receiving,Win,2nd,Down the T,Clay,False,1
3746,Receiving,Win,2nd,Body,Clay,False,1
3747,Receiving,Loss,2nd,Body,Clay,False,1
3748,Receiving,Loss,1st,Wide,Clay,False,1
3749,Receiving,Loss,1st,Wide,Clay,False,1
3750,Serving,Loss,1st,Wide,Clay,False,1
3751,Serving,Win,2nd,Wide,Clay,False,1
3752,Serving,Win,1st,Down the T,Clay,False,1
3753,Serving,Win,1st,Wide,Clay,False,1
3754,Serving,Loss,1st,Wide,Clay,False,1
3755,Serving,Loss,2nd,Body,Clay,False,1
3756,Serving,Loss,2nd,Body,Clay,False,1
3757,Serving,Win,1st,Down the T,Clay,False,1
3758,Serving,Loss,2nd,Wide,Clay,False,1
3759,Serving,Loss,1st,Wide,Clay,False,1
3760,Receiving,Loss,1st,Wide,Clay,False,1
3761,Receiving,Win,1st,Body,Clay,False,1
3762,Receiving,Loss,1st,Wide,Clay,False,1
3763,Receiving,Win,2nd,Body,Clay,False,1
3764,Receiving,Loss,1st,Wide,Clay,False,1
3765,Receiving,Win,1st,Wide,Clay,False,1
3766,Receiving,Win,2nd,Wide,Clay,False,1
3767,Receiving,Loss,1st,Down the T,Clay,False,1
3768,Receiving,Loss,1st,Body,Clay,False,1
3769,Receiving,Win,1st,Body,Clay,False,1
3770,Receiving,Win,1st,Wide,Clay,False,1
3771,Receiving,Loss,1st,Down the T,Clay,False,1
3772,Receiving,Win,1st,Wide,Clay,False,1
3773,Receiving,Loss,2nd,Body,Clay,False,1
3774,Receiving,Loss,2nd,Body,Clay,False,1
3775,Receiving,Win,1st,Down the T,Clay,False,1
3776,Receiving,Win,1st,Body,Clay,False,1
3777,Receiving,Loss,1st,Body,Clay,False,1
3778,Receiving,Win,1st,Wide,Clay,False,1
3779,Receiving,Loss,1st,Down the T,Clay,False,1
3780,Receiving,Loss,1st,Down the T,Clay,False,1
3781,Receiving,Loss,1st,Down the T,Clay,False,1
3782,Serving,Win,2nd,Body,Clay,False,1
3783,Serving,Win,1st,Wide,Clay,False,1
3784,Serving,Win,1st,Body,Clay,False,1
3785,Serving,Win,1st,Down the T,Clay,False,1
3786,Receiving,Win,2nd,Body,Clay,False,1
3787,Receiving,Loss,1st,Down the T,Clay,False,1
3788,Receiving,Win,1st,Wide,Clay,False,1
3789,Receiving,Win,1st,Body,Clay,False,1
3790,Receiving,Win,1st,Body,Clay,False,1
3791,Serving,Win,1st,Body,Clay,False,1
3792,Serving,Win,1st,Wide,Clay,False,1
3793,Serving,Loss,2nd,Down the T,Clay,False,1
3794,Serving,Loss,2nd,Body,Clay,False,1
3795,Serving,Loss,1st,Wide,Clay,False,1
3796,Serving,Win,1st,Down the T,Clay,False,1
3797,Serving,Loss,1st,Down the T,Clay,False,1
3798,Serving,Win,1st,Body,Clay,False,1
3799,Serving,Loss,1st,Down the T,Clay,False,1
3800,Serving,Loss,2nd,Wide,Clay,False,1
3801,Receiving,Win,1st,Body,Clay,False,1
3802,Receiving,Win,1st,Wide,Clay,False,1
3804,Receiving,Win,1st,Body,Clay,False,1
3805,Receiving,Win,2nd,Body,Clay,False,1
3806,Serving,Win,2nd,Wide,Clay,False,1
3808,Serving,Win,1st,Down the T,Clay,False,1
3809,Serving,Win,2nd,Down the T,Clay,True,1
3810,Receiving,Win,1st,Wide,Clay,False,1
3811,Receiving,Win,2nd,Down the T,Clay,False,1
3812,Receiving,Win,2nd,Body,Clay,False,1
3813,Receiving,Win,2nd,Down the T,Clay,False,1
3815,Serving,Loss,2nd,Body,Clay,False,1
3816,Serving,Win,1st,Down the T,Clay,False,1
3817,Serving,Loss,2nd,Down the T,Clay,False,1
3818,Serving,Win,2nd,Body,Clay,False,1
3819,Serving,Loss,1st,Wide,Clay,False,1
3820,Receiving,Loss,1st,Wide,Clay,False,1
3821,Receiving,Loss,1st,Down the T,Clay,False,1
3822,Receiving,Win,1st,Body,Clay,False,1
3823,Receiving,Loss,2nd,Body,Clay,False,1
3824,Receiving,Win,2nd,Body,Clay,False,1
3825,Receiving,Loss,1st,Wide,Clay,False,1
